product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
pQgmYEfO4u0Y,toys,100,16,3,11
GqPf8Q7dy2Dq,toys,500,16,10,16
LeGxEhH8juyh,watches_gifts,250,16,2,11
fGNJBBA4I6Sb,toys,300,16,16,16
fS1aVA2376Y7,toys,150,16,2,11
x5H5Ahd8Pfup,toys,88,16,7,12
sdgbbjfCIPzT,toys,150,16,9,11
6nXhxUxxfLvO,toys,300,16,4,18
si5bqU9R16vu,toys,150,16,2,11
yhyhuH8g8vT4,toys,700,16,24,31
e0WmJy2TG6Hj,toys,1250,16,20,11
sOlPP3HOlqcf,toys,400,16,16,26
foc8usIBafDI,toys,527,16,14,14
ItUEMsARYsuL,toys,150,16,16,16
PmJ7avoCwPlc,toys,14100,16,2,11
mEBGp1HfcTj3,toys,300,16,16,16
a7GwjDDa4Qa0,toys,200,16,16,16
4LF5aQL6MPqp,toys,200,16,12,11
vRcObiM9tz5v,toys,250,16,2,20
z5dCumQK7pYN,sports_leisure,150,16,16,11
up8o9wBjcVJc,toys,128,16,16,12
8AEitU8Y3EXe,toys,200,16,6,14
TINqrUYOXCbH,toys,1150,16,27,23
NJViTnKS7TMz,toys,750,16,15,15
v79qZi6twA42,toys,150,16,9,11
bRVUUHxGP7a5,bed_bath_table,250,16,10,16
6BXsNtyZxrOJ,perfumery,200,16,7,14
jumeC70pFM44,toys,250,16,2,11
bHTehjwCt4Dr,toys,90,16,9,18
NiFpaa5b44pK,toys,600,16,2,11
SHW865F2HRu6,toys,1100,16,15,15
FP9wdR0BvLeW,fashion_bags_accessories,150,16,16,16
zshJhzyjUYvc,toys,169,16,10,12
3rp0kVNLRWtI,toys,125,16,18,16
tMDgPxkGeuVg,toys,150,16,5,11
GlJ57cBpMKqa,watches_gifts,200,16,2,11
aUrNFdURGBin,toys,250,16,16,16
xb7cGpFFTAx0,toys,350,16,11,11
Zq1FZJvJmPYz,toys,200,16,2,11
UBkc12WO1CDI,toys,250,16,2,11
1LQsIFRq3ckd,toys,200,16,9,11
AIZcxM1zc0Nb,toys,350,16,15,15
B8cfxJIbQbEd,toys,300,16,7,20
s9JdUa7otNPN,toys,150,16,12,18
huV4JbTEBc2b,toys,300,16,7,11
wGeVS277GIME,toys,250,16,5,20
JFKf4XiztTeQ,toys,250,16,10,12
TUIsBSVEcb4F,toys,100,16,7,11
lhpu7b1xHqjQ,toys,185,16,14,12
AjZAT9OoAOlA,construction_tools_construction,150,16,6,11
UukQnHr3fuDZ,toys,200,16,7,11
EoLGRO1TfFWu,toys,200,16,18,16
AUr5QVfvi1hW,toys,500,16,20,15
24MVkbkTDAgG,toys,400,16,22,11
kX7oZABYupC7,toys,500,16,22,15
sQ8A1De71yKo,toys,150,16,4,11
duLL68C1wW0K,computers_accessories,300,16,6,13
LeZPyZe7jwcj,health_beauty,250,16,5,15
p1xBWA7nYOK1,toys,250,16,2,11
C3eqGdn3HLGq,toys,550,16,6,11
jVsKv3arE4g4,toys,2050,16,10,16
nJuzdCBp8ct6,toys,200,16,8,11
pVCFAos8UPwF,toys,100,16,5,16
kRLCgEVGS08o,toys,350,16,4,11
XQMeL2jNclrU,toys,2100,16,26,26
M3G5JSdMGWB9,toys,150,16,8,20
p9wdcQzzcqAh,toys,400,16,2,11
qxUqk59pHYhL,toys,300,16,11,11
pQZ32SJcMWSn,toys,300,16,10,16
avifrVP5eFj7,toys,4350,16,103,25
nVyhn4dGUVgU,toys,500,16,26,11
JHB5uyfuZ7Pl,toys,100,16,3,12
xhbHgcIXVQSn,toys,100,16,3,11
aoMmtimAjV4u,toys,200,16,7,11
N41PlapAsjww,toys,200,16,2,11
06fOd7FbI3IS,toys,250,16,2,20
PBcGyZdjVpG0,health_beauty,250,16,5,15
xpty6h1OOPKj,toys,1400,16,27,37
RnMDwXqRWtgp,toys,1000,16,10,16
Z6LAUTcjGLFG,toys,1150,16,17,11
gGrVRTrlzyhd,toys,225,16,3,11
ViijnInywee1,toys,400,16,10,16
OeUekC5bivVr,toys,1400,16,15,15
WBl6mQ5BfU1z,fashion_bags_accessories,200,16,9,11
WN0zlHlMIIrP,toys,300,16,16,16
R28SVGUwrf8e,toys,250,16,2,11
UIYTZqyFrSwR,market_place,200,16,16,16
cbzigfmoeoXX,toys,6050,16,3,11
4r48RpCRT10v,toys,450,16,14,14
1slxdgbgWFax,toys,50,16,5,11
dQtD4b9IfIkj,toys,1050,16,10,16
Jzu3OmdqDqx6,toys,950,16,25,20
HnktPs3Claj6,computers_accessories,100,16,3,13
ertXcDtT1irw,toys,1700,16,16,16
WnvBzh4EV4Hu,toys,200,16,11,11
94i6kWsTS4qo,computers_accessories,100,16,8,11
kiTeTTP2mB16,watches_gifts,500,16,11,12
LlGyQTVa8U4Q,toys,550,16,21,18
4KvMNv64Xf98,toys,300,16,16,11
xhOYb8NMrxmR,toys,200,16,16,16
f58wqfqFqpZI,toys,300,16,14,15
uJXGjSsXJgo6,toys,150,16,2,11
YGmBOT1Elsr4,telephony,100,16,11,9
Udms1mREJJIN,watches_gifts,300,16,16,11
pGbVH4fZ6FEo,toys,700,16,16,16
GHIiBjW8k3Kb,toys,450,16,11,20
aIFlSrarDc1d,toys,750,16,20,16
bdTHgAaR2zCK,toys,100,16,10,15
ana3LSnIVHh3,toys,1300,16,16,16
nOMeT48GdlWI,home_construction,1050,16,20,16
cyDT0HnF7iL3,toys,100,16,2,11
OkX6GSKOEUe8,toys,200,16,14,15
TlhfTlz2BILp,toys,450,16,16,16
RewgygkwZXlY,toys,175,16,10,18
5XyF6Al83MtA,sports_leisure,150,16,16,11
R84FcZpcWBcm,toys,150,16,3,13
OB2wfiEeDTZA,toys,150,16,8,20
zcqEYZK4gS40,toys,250,16,10,16
fEPkKQygVFWC,toys,2550,16,30,72
1hCLUhPpGfxl,toys,300,16,11,14
WciyMxquwo1P,toys,150,16,16,20
MBcT7U3vZwoR,watches_gifts,300,16,2,20
FkrbFsVhfeOO,toys,2350,16,40,16
lzbS8lCdvKyH,toys,200,16,16,11
BI8QmAkws4Qf,toys,550,16,16,16
ktHbaUWLPcUG,toys,150,16,16,11
kMT3xAt3xcC3,toys,450,16,16,16
6nKFtA29fAzh,watches_gifts,500,16,2,11
6C32MuVaNXxW,toys,200,16,15,15
njv8fatZnFuR,toys,600,16,10,16
TZBEOraeAiL8,toys,500,16,12,22
6j4aO09lRz2o,toys,100,16,16,11
deSXG1fhabob,toys,350,16,11,11
yf4kzr6iA3YA,toys,300,16,16,11
Bk298F7ml4Qz,toys,250,16,10,17
hvOBhSDo9LLZ,toys,800,16,10,16
sUW1G1LJEO7Y,bed_bath_table,1100,16,10,16
HIZsH5LARfJi,toys,100,16,10,16
2cZjqU0RPagN,toys,500,16,10,25
aIJvWUczYYSK,toys,200,16,15,15
NLZz3tkZWRbf,consoles_games,50,16,39,11
kJSZRJNauG5E,toys,1000,16,16,16
YVnBYb0jPnGN,signaling_and_security,750,16,20,16
uSXTAAxhIzVQ,toys,200,16,11,11
Ew5bxCWrPADj,sports_leisure,300,16,16,16
jV0PoyPEwi5q,toys,2450,16,2,11
8Wn686zcC7qd,toys,500,16,11,11
fqCOwhSFsgt0,fixed_telephony,850,16,8,16
E3aF4DOUqunq,toys,150,16,20,20
LUXhH1iDJg4k,toys,150,16,2,11
ocGjNmBFbr28,toys,150,16,7,11
b1E6oLh8B1mZ,toys,150,16,4,11
aBcyu6qiT4XI,toys,2300,16,5,11
tQx1PPRPoZEd,watches_gifts,250,16,11,11
ccb9eA1g9f30,toys,1200,16,6,11
lhUiwk1S8gwg,toys,220,16,10,13
rr1rGfxz9Ku7,toys,2625,16,32,24
6zHMx1rwa2cz,toys,800,16,23,16
CUeT91uIShZi,toys,600,16,10,16
K4YfuvQ3Ik2c,toys,300,16,13,14
bVvSGfLuUAe8,toys,150,16,9,11
bl45045JCEyJ,toys,200,16,8,11
WXF4OlQ3hfRx,toys,5350,16,50,40
9X0w8cZ09s26,toys,650,16,10,11
kVTbCYVucj2f,telephony,200,16,2,11
MS8cHcKrQO7n,bed_bath_table,350,16,10,16
WNlBRNuoHWbt,toys,350,16,2,20
qFMTnqtVwQBU,toys,50,16,2,11
OjM9sHN9rlUp,stationery,600,16,6,11
RrWHI3DiS7Eo,toys,400,16,2,20
SiMrD16uIYxG,computers_accessories,100,16,4,14
a28FsIc3oCWZ,toys,500,16,10,16
6NmvKT8QgCpW,toys,100,16,3,11
hR98bhpgGNK3,toys,200,16,5,20
xIIAKpPhsyMn,toys,800,16,10,16
lWZ63qLz3m6I,perfumery,200,16,7,11
ljNvdPQXwVHJ,toys,750,16,10,16
no3zC8yF87mi,toys,150,16,4,12
lrU6IdswAx2n,computers,2400,16,31,39
OUyfvNrsmTIE,toys,300,16,2,20
jVZzGggT5Vbk,auto,600,16,21,18
3R86azvLydFH,toys,50,16,5,11
hL4N75828tkb,toys,550,16,25,11
H3k6I7T3Gs5m,toys,200,16,14,15
bqO3qvCrxCpG,toys,1000,16,31,16
Png6aVYS2jP6,bed_bath_table,350,16,10,16
qppmqFCv4ioO,toys,550,16,10,16
uIHioIGWwXHu,toys,126,16,11,13
w4lpD47L9tqn,toys,200,16,4,11
nT5DTcrTRi95,toys,275,16,11,11
Z7NI6Dt38nnY,toys,293,16,7,11
g7lQ3tdgzWpH,toys,163,16,9,12
pt8H26MN6BBM,toys,1300,16,10,16
SnFKRpLtIPQY,auto,125,16,20,20
9BxrYp7UqkXV,furniture_decor,1000,16,19,29
5uEYxP4juous,toys,400,16,9,15
ppKXS2wmR8Qv,toys,200,16,8,11
YhksP0v05KtY,toys,600,16,10,16
hRVomuNFt0pI,toys,2490,16,19,24
kEeQX77k2ZBt,housewares,350,16,16,17
t3g7DixNxSA4,toys,300,16,7,20
NMbpZJbllFuX,toys,650,16,54,15
W0KNj4HmSgmN,toys,650,16,10,16
LZto6ktqoXjx,toys,600,16,27,17
4hXxGK21DBq6,watches_gifts,165,16,10,12
CYC1fhggycGN,toys,2800,16,34,48
gmWWpySGKiUg,toys,600,16,44,29
kAx9aL3RXCX0,toys,250,16,5,11
e5zY67dOznJx,toys,1400,16,10,16
AaKX5WjhKqq1,toys,300,16,16,16
HZTKCt76YBru,toys,600,16,17,17
JbWTv2HeT7p3,toys,200,16,9,11
Py33mrpDZstS,toys,200,16,48,11
q71GM05JeOrB,sports_leisure,400,16,16,16
dp8xTAwBZypd,toys,300,16,20,20
a8Ri4SWtQAwC,toys,5250,16,16,16
9dOhNpnMy7bw,toys,200,16,10,15
TCV2fFCKeSk2,toys,350,16,16,16
c0htfjw66TQj,toys,300,16,14,14
RNZaXHuRo8GR,toys,3100,16,40,23
UhqtjlQWS0Vy,toys,200,16,2,11
fYq7ukKI53Oa,fashion_bags_accessories,150,16,12,11
PbIFAkNg2qmB,toys,250,16,2,20
7P4IETFqdiY3,cool_stuff,188,16,9,14
QqRt9fpBjLde,toys,200,16,7,11
7nvjGButlGhi,health_beauty,300,16,20,15
kmiuWyehPK7d,toys,300,16,2,20
x32Te5DeHBhf,toys,200,16,2,11
tSqoCxVaGV7S,toys,150,16,5,11
GUG51LYXX0F2,toys,150,16,4,12
jlxjPqknHvCs,toys,100,16,4,11
fQOCRqNWcZhR,toys,400,16,19,15
b1j5e3u6rAAN,toys,300,16,2,11
qsVHRKRiJaLD,toys,300,16,11,11
MP0YhB6O0S51,toys,350,16,17,12
T1jQ0oUI3bcT,,450,16,7,11
3ob0yn0glzLB,toys,500,16,10,15
ddiVGCfBaEVx,toys,1000,16,24,16
nEbf9AiTqSIV,toys,850,16,30,11
ti46kshZEGWh,toys,200,16,9,11
uenyowYkWw89,toys,100,16,6,15
D8KfqyOaUpEI,toys,150,16,16,11
mOL0X56BS1KZ,toys,600,16,25,11
CYDWbzZJWnbW,toys,250,16,10,11
Rqk8wP3VYJMT,toys,100,16,8,11
DSk2frot2khQ,toys,5550,16,10,11
70Z9j4yIHZh9,toys,563,16,16,14
htIi4wHchOmF,toys,400,16,11,11
LT2cOfLqmL4N,toys,200,16,2,11
LJri7l7zYWly,toys,700,16,10,16
Dl6ovamExQhZ,toys,750,16,9,11
f6yyPpIHqpid,toys,200,16,2,20
TL2W2XzmPKvf,toys,200,16,2,11
dj0oFWOQX4Nc,toys,550,16,22,12
cqhRjSs7l9yS,toys,250,16,2,20
J2ADqHPeOEcX,bed_bath_table,500,16,10,16
OHOm0artQwDg,,300,16,7,11
XH7MFtssjNyI,toys,550,16,10,16
JiF6nhH1ZTld,computers_accessories,200,16,23,19
CLRwXUuEkQwt,watches_gifts,250,16,2,11
nz52QIxhTMzF,watches_gifts,100,16,3,11
9ouNDAZPKapa,toys,2200,16,11,11
9U0492ecBz9s,toys,300,16,15,15
zcRvgEA57d2k,toys,250,16,2,11
180EiHzx2LzG,computers_accessories,200,16,5,11
FqNjQecXtqmR,toys,550,16,10,16
6qgnko9jYzVo,computers_accessories,100,16,8,11
gMq93exLAw1a,cool_stuff,2250,16,40,16
K7k7zprO5nSm,toys,100,16,4,16
lFIQdBOyvVbE,fashion_bags_accessories,100,16,5,16
1nxD2QhmiFVr,health_beauty,200,16,9,14
7D4hcbB4wZFm,toys,650,16,10,16
0LTIekFGdhqg,watches_gifts,250,16,2,11
QRWjpYqIl8MF,,100,16,7,11
mIsioRGNCXn6,toys,500,16,9,11
ikYgOIdCWD5M,,200,16,5,11
8ygF24bXY42X,toys,300,16,9,17
2VPs3toITB0J,toys,300,16,11,12
7LYLIoUQv63k,toys,150,16,2,11
mETNDLvRBCMr,toys,500,16,13,13
1VIOQJozPlPy,toys,400,16,19,14
sHKRXCxm8CpR,toys,475,16,14,11
TYy66tRmsXw2,computers_accessories,100,16,6,14
5n4pGiq4wlSX,watches_gifts,200,16,2,11
mwytQdljK3q2,computers_accessories,1625,16,23,21
LejGJ5GOjIp5,toys,800,16,10,16
wbvssmR36Rmh,toys,200,16,10,11
d2hlmJWiK63V,toys,200,16,16,16
MHAJmJ8z7o5i,toys,300,16,7,15
3MVstNiTKcyW,toys,800,16,10,16
r1FiWgUj1nWC,toys,50,16,5,11
kyfkjzvgr4hc,toys,300,16,22,11
FsCCNOEx9Cc2,toys,500,16,6,11
dIYJodVUFOui,toys,150,16,23,13
fsxJTFaxzrTU,toys,167,16,12,13
pxkjOhlmENu8,toys,250,16,2,11
kaWdi2C5HrhF,toys,300,16,11,11
tjdSFKNITPO2,toys,200,16,2,11
HfDRBsKRauDn,housewares,1100,16,31,29
pw0itMpjr4DX,toys,350,16,3,11
fdCgz1OV2fxT,toys,200,16,2,11
byEhO5gr2dEB,toys,50,16,6,11
WhTi1BEuyuMC,health_beauty,58,16,16,11
xKQ3tHyNDoBK,toys,100,16,3,13
p4DN57QFebOe,toys,200,16,2,11
W5nBhjWx1oCo,cool_stuff,250,16,3,11
TxNgNsev7cqQ,toys,150,16,5,20
TFXdbaoQ9usr,toys,1150,16,30,40
WDP34pFArtiY,toys,100,16,2,11
3wheBWA0sxD6,toys,50,16,8,11
AmhKOX7rcuMy,toys,50,16,5,11
BUsAk82jEADY,toys,100,16,4,14
kPl58LgizYFv,watches_gifts,350,16,12,11
RqRWzMB3GnsD,housewares,900,16,30,26
tvvSHWZKTDqT,toys,300,16,2,11
0zTDSlwQ9rSB,toys,300,16,16,16
vMBBv3eypTyv,sports_leisure,900,16,16,16
IpPr3yBWsRzj,toys,300,16,2,11
Dfda6OOfc2ND,toys,350,16,6,19
SWzvfuNL9hm4,toys,150,16,16,11
bBShmrbG0OZy,toys,240,16,11,12
hvzvML5NMFpQ,toys,200,16,16,16
gkI1C2MJ6MuG,toys,150,16,9,11
CnfUmTahhq6j,toys,150,16,7,12
M81oJ6tannlo,toys,300,16,12,12
c8DMHDqlmx4T,toys,675,16,11,11
1Q7AEHsTRfzq,toys,50,16,3,11
GlEo5qpg1xUE,toys,150,16,7,11
CIJ7wrOtrP3M,toys,300,16,13,11
MAy2OtY8yrL7,toys,200,16,10,16
UrbBTu1tM8Fx,toys,400,16,10,16
lw2EXmWTO6q2,fashion_bags_accessories,250,16,2,11
UTVyremMVMvs,consoles_games,200,16,16,11
20gZ5JcJwEwM,toys,150,16,2,11
697DPti7HrmC,construction_tools_construction,3550,16,105,11
HaxXNC24EWFD,toys,150,16,15,15
alulXC859LnN,toys,150,16,4,16
gKKTwnoc7Qvc,toys,300,16,2,11
dpM85GyN47Mu,toys,150,16,12,20
senQRGWQpB4I,toys,1050,16,13,12
n3EMotIXOltv,toys,1150,16,14,16
YnvBSYKnykox,computers_accessories,138,16,13,13
ptyqOdt610bS,sports_leisure,700,16,11,11
XipQBiHgD8r6,toys,500,16,10,16
BeKhtrWnEOUA,toys,300,16,16,16
obaDhF5FMUjM,toys,550,16,21,18
LDZFWrJxR0sp,toys,300,16,13,13
JKy21vHRjF1c,fashion_bags_accessories,2100,16,5,11
MPyVDiIGcD1E,toys,1400,16,11,11
NP9hoboNrRE1,toys,300,16,12,14
whGPVp8uxXKq,toys,100,16,6,11
UKG6kUfLVqzA,toys,350,16,11,11
xfBrAcbPJpMq,toys,800,16,20,15
SIv0splfzJ43,toys,150,16,16,12
YLHJvfsFs7qH,toys,850,16,21,18
nky5VwuPR1wy,furniture_decor,300,16,16,16
jjzQQIFn3Omt,toys,100,16,5,16
PUGxBwwdgO38,toys,200,16,19,16
33sdNmwYxcBD,toys,400,16,16,16
lDWHI74UytXI,toys,350,16,16,16
u2disD9LoXpN,toys,650,16,22,24
skCuJ3CAzyrF,perfumery,117,16,11,13
IEHd47bv3InC,toys,200,16,35,25
Ng9R4nPdH4Gl,toys,600,16,10,16
Iuc7EbNbQvRw,sports_leisure,100,16,5,16
HcJO0S2crDQt,musical_instruments,200,16,30,16
laWSCx1lluIt,toys,550,16,10,16
SQLzL0unHEiL,toys,150,16,2,11
BoO1Y6vXLikN,toys,200,16,16,16
WsYDewI4rziL,toys,700,16,7,11
N3PuLM2kIWD5,toys,550,16,10,12
TySnwE1BUy6Y,toys,550,16,13,11
fZZkooUyTX8E,toys,200,16,10,12
4zlxf20Jbb5t,watches_gifts,409,16,11,12
vQsxXB2qNlZW,toys,400,16,11,20
s1uNIWkFXP3I,fashion_bags_accessories,100,16,6,20
yGRSdax22JTL,toys,250,16,9,11
zuEKXsXvrQ1f,toys,150,16,10,15
AbA4Fg87ZQaG,toys,1300,16,65,16
HI3djDABd5Oy,toys,300,16,11,11
oNO8AbVySUlF,toys,300,16,16,16
Q5mkv9vcRuak,garden_tools,400,16,7,16
ZzI7c3oyRk2q,toys,100,16,3,13
cBN56yE7YJYq,health_beauty,180,16,13,11
5TuP9kg0mOpq,industry_commerce_and_business,6950,16,104,35
F89lIeEbBajx,toys,1150,16,30,40
iC43SWght7x4,toys,200,16,2,20
mru4hiXLSO9v,books_general_interest,1200,16,2,11
UKn2E1OILEOC,sports_leisure,1700,16,11,25
AR9Kn2WoInQg,toys,350,16,7,11
fMrpNOYVEn6Z,toys,250,16,2,11
tULpj4N6pINB,toys,500,16,14,14
qTxuRtSw7zhY,toys,400,16,6,11
AykYtOciqjX5,toys,450,16,19,15
poeDvMyeSk2e,toys,100,16,8,12
cUvhgXNjWkMe,fashion_bags_accessories,150,16,5,20
B4ZyNwXZHksg,toys,350,16,16,16
R9reAcWocrDx,toys,200,16,6,13
lq4WpcDJ3DrN,toys,250,16,2,11
7bmbqXWmD4S7,toys,500,16,6,11
4bqwmSBCH9X8,toys,100,16,11,11
liHtCRceDZn5,health_beauty,250,16,16,16
TDSy508pRg4m,toys,5000,16,4,11
fI9MjazsqAeP,watches_gifts,300,16,2,20
xnJD4OGInSjk,toys,400,16,18,22
bzpYHi1JEKLU,fashion_bags_accessories,150,16,9,11
zyztxb4exRXe,toys,150,16,8,16
i03c4hldYcTT,toys,200,16,8,11
8beWl5BJNzvp,toys,150,16,4,11
vxhO2Zx7vt3I,fashion_bags_accessories,200,16,2,11
NMA3xeZvPzcP,toys,150,16,3,16
oXMLU8QIfa4i,auto,300,16,11,11
LGF3ytHpHxcT,toys,200,16,15,15
8LYasBThIS9L,toys,600,16,10,11
sMEtjZla4W8u,auto,100,16,3,11
045qKXNhuTw4,toys,1800,16,11,11
PsiIf89ti8tB,toys,125,16,7,14
4jhvGVgrvTpK,furniture_decor,200,16,16,16
lQk0cC3Fqe89,toys,250,16,4,11
6eDV5Ybpjbad,computers_accessories,167,16,14,13
HpaXn6j0NvuV,toys,115,16,13,11
R2i859Xfomfn,toys,4600,16,25,11
ThyyOhVcn0Vg,toys,250,16,2,11
QKe572pL4upv,toys,300,16,6,14
Ti49y2cNVOIk,garden_tools,200,16,10,11
IE8bIu8CKXQn,toys,250,16,2,20
TkUDBTeqkZ2w,toys,200,16,5,20
luqb99MKHRyj,toys,300,16,11,11
zM8Yfarmlkqt,toys,1350,16,10,16
6pv9waRTdgse,toys,250,16,2,20
XoprDXTQmtLo,toys,833,16,12,18
7KuXMX5QfFqy,computers_accessories,250,16,5,11
pwogOWlwKnDT,toys,1500,16,50,40
BDVo2iX3JNPF,toys,200,16,2,20
oG4VWfMtp3Ya,toys,150,16,2,11
JKMfE4mtck07,toys,250,16,11,12
uUgiSIeTzS3S,toys,150,16,7,11
VAbBAWCmjoD4,toys,300,16,5,16
OxzJIxvHpxVp,watches_gifts,200,16,10,11
tUsiUSSA42Ac,auto,200,16,2,11
1lhV4UK6Zeej,bed_bath_table,350,16,10,16
SUF9Gj35qylu,toys,1000,16,19,15
sv5tBhVuy75G,watches_gifts,400,16,11,17
9nkaJhiISWMr,toys,100,16,10,15
ZTts3IsT2k3A,toys,340,16,2,11
61yj9QHc2ceT,toys,300,16,2,11
SspSE3VObthR,toys,100,16,8,11
ad9Y2vndVH9a,toys,200,16,2,11
ZZFvBfRz2Ue0,toys,300,16,2,20
mOlbd2WF5juC,toys,450,16,3,15
LOz5lemVcDAM,toys,700,16,16,15
lBecC4eOBTH9,toys,300,16,22,11
6k18aFJShfSh,toys,250,16,7,11
XyU9bDMbWA3l,toys,200,16,2,11
mSoYiDS0XQgY,toys,2200,16,32,11
rNpX8BJIrMbd,bed_bath_table,500,16,10,16
1JG1XEfMnRPG,toys,100,16,7,11
PPSYVFlThKng,toys,700,16,2,20
PaJ3J6bDKmKp,toys,200,16,2,20
QlLFbAoKvvfE,toys,100,16,5,11
UOqxIsX07aXD,sports_leisure,400,16,16,16
HOAdTaWCslBg,toys,500,16,5,11
vDqw4bgXJXEZ,toys,605,16,14,16
vRHrbzQeY215,toys,500,16,28,11
YVSyRfnKrjcN,toys,75,16,10,11
GSFI9V0OJNpx,toys,150,16,4,13
jhpvWtvS6Gzh,toys,850,16,11,37
QeIdlsxUCZ2H,toys,300,16,11,11
F3CLDGFOYeL4,toys,253,16,11,13
C85k9nwWOAGb,bed_bath_table,800,16,10,16
srtPY7nor0EX,toys,500,16,10,16
QVFqOjnRv7Iu,toys,1000,16,16,14
DvP1NYbbfXac,toys,1100,16,33,19
6CQHJYXFS1WL,toys,250,16,16,16
x7WfCsbyQ7QV,toys,300,16,2,11
JMK1D1ukfq87,toys,750,16,11,15
2IAjHEetZ3fG,musical_instruments,300,16,5,20
Xppu4WUk5WqY,toys,150,16,9,11
WEBdGcNLEGsS,toys,400,16,10,14
ivSqRKfn1C33,toys,1850,16,9,36
X8nBB7ToMXBn,toys,150,16,15,14
aKaNKO1qwVU6,toys,700,16,19,16
ElvTi3CG1pko,toys,200,16,7,11
E32COZqDefrH,toys,350,16,4,11
XRGLbzTole3H,toys,300,16,9,11
GflvPPHuq0zN,health_beauty,250,16,5,15
WF1O0uO88DVB,toys,650,16,15,13
08pj5e74HPRV,toys,2400,16,31,39
kr1Pp9Ezh82G,toys,1150,16,10,16
K8Q11anvJtOD,sports_leisure,150,16,6,11
0tvYY9kXqz2w,toys,2400,16,50,40
4kLiTmKYvhak,toys,233,16,11,13
bsEQVHFJ805k,toys,300,16,10,16
zOpu1LeYiXap,toys,75,16,6,16
upscNGJdJEIq,furniture_decor,600,16,5,20
2LAXvrTqxAaL,bed_bath_table,550,16,10,16
wBpexlQmuCDZ,toys,400,16,16,13
iO86ZFTuZiND,watches_gifts,200,16,2,11
bt6U763g5n9g,computers_accessories,500,16,16,16
RTelAFH24zJu,housewares,600,16,26,11
fv1NnlTpzdPB,toys,1400,16,15,15
EKCLBgcV6oik,toys,150,16,6,11
Rx4pEzMEtFWn,computers_accessories,500,16,6,48
kqqQy5TWvV8B,toys,100,16,8,12
Q4LpsUu8oPX2,fashion_bags_accessories,350,16,2,20
owcxMrN4teAJ,toys,200,16,2,11
O8Kt38Wlwdam,housewares,300,16,5,12
vll1EYipuV8L,toys,450,16,7,16
QjyoKbbKgFvi,toys,900,16,22,22
K1jVWpZuIp99,bed_bath_table,700,16,10,16
kv22x4D3oyAm,sports_leisure,700,16,12,22
Nr4NUkGl9NI2,bed_bath_table,550,16,10,11
UOEBjYTgy7kn,,200,16,2,11
qCQ0TJNnHpVa,toys,200,16,22,27
YAzQjmRMRlG7,toys,200,16,6,14
jtnw1KUEfu7l,toys,550,16,10,16
8hrs9w9TwtfN,toys,250,16,11,11
MptusCoXDbKX,toys,400,16,5,11
MPYEiDYN3o6R,toys,650,16,10,16
RL7OKDCyY23o,toys,350,16,5,20
sV93U7LELCdk,fashion_bags_accessories,150,16,5,11
k6z68ZucixRZ,baby,150,16,5,16
lc8P7rXCWJRU,toys,500,16,10,20
2UtzrRKmWULO,toys,2200,16,16,16
zfzYxbaQFrTV,toys,50,16,5,11
yR2R6wnTkRNO,toys,150,16,2,20
Vy5clvu4tmO4,toys,275,16,11,11
bbFyh7TYnyMh,health_beauty,1200,16,16,16
GkVT4K3KR2WM,stationery,450,16,42,32
r2zxPI5uxj8I,toys,225,16,7,12
8ObTGuDdvWMu,telephony,250,16,4,11
NOt1FO6Ocb2f,health_beauty,350,16,10,20
RotIvYsjirft,housewares,700,16,25,11
TB1dd5cwm6DI,toys,200,16,10,16
M5icZUk9w5sP,toys,1750,16,35,16
upFmFFhqiS9X,toys,150,16,7,20
QvphD5Ig1szU,toys,1050,16,10,50
X5zJaWj3sS6H,toys,200,16,8,15
yDoEVPVPawJR,toys,1750,16,31,12
MGYB8vGKLD0C,toys,200,16,13,12
LZV6YO8ntueH,toys,150,16,10,11
I1PRPqCAukmf,auto,400,16,4,11
mijXgidgD3aS,toys,2100,16,29,36
5xBgJzqTDEiD,bed_bath_table,600,16,10,16
yoj1OIdkfC26,toys,200,16,10,15
ksNcOTjjdTWI,toys,150,16,6,11
DweBmbeEugnf,toys,150,16,5,11
O6jtUG1PO9AO,toys,550,16,23,11
deQjrlxU5Cn4,toys,400,16,16,11
O5QswBbVj4JF,toys,16150,16,2,11
YK3wFjVLoSR8,perfumery,500,16,17,15
2fgPqNiE86ZQ,toys,1250,16,32,16
mKCML8bJ9XFK,telephony,300,16,2,11
tEz8s4J1rVt8,toys,1000,16,20,16
BZae0e25UDyR,stationery,100,16,5,16
IHdfPOSYWLfC,toys,250,16,6,11
dLxu1GG3ct1L,toys,310,16,10,12
yJ6gQm1a0jSJ,toys,100,16,35,11
hf1A5P7a33Ja,housewares,800,16,20,15
3lFfkfaztQCP,toys,250,16,10,11
8hpKsbXUhdue,toys,250,16,5,11
lxIrpHKM4TQ9,toys,450,16,10,12
FXeqKNtQjJDF,toys,450,16,2,11
ObiTr4HC8gG3,toys,300,16,16,16
vvJbVjcDVWPK,watches_gifts,300,16,11,11
UspxxRXGG60V,fashion_bags_accessories,300,16,2,11
gkK834yPl4vD,toys,1200,16,19,15
T9vNBJiuyDTs,toys,950,16,10,50
icobFb230KWI,small_appliances,650,16,10,16
kNRmpsZIXkXU,toys,850,16,19,15
OxDKadRJgXoQ,toys,200,16,4,19
